"country","year","Party","Seats","Banzhaf Power Index","perc of seats","Shapley-Shubik Power Index"
"Israel","1973","Rakah",4,0.0551643192488,0.0333333333333,0.0456349206349
"Israel","1973","United Torah Front",5,0.0739436619718,0.0416666666667,0.0626984126984
"Israel","1977","United Arab List",1,0.00706968691387,0.00833333333333,0.00778110778111
"Israel","1977","Ratz",1,0.00706968691387,0.00833333333333,0.00778110778111
"Israel","1977","Poalei Agudat Yisrael",1,0.00706968691387,0.00833333333333,0.00778110778111
"Israel","1977","Mahaneh Sheli",2,0.0134179772039,0.0166666666667,0.0153207903208
"Israel","1977","Shlomzion",2,0.0134179772039,0.0166666666667,0.0153207903208
"Israel","1977","Agudat Yisrael",4,0.0258259991343,0.0333333333333,0.0284881784882
"Israel","1977","Hadash",5,0.0275573510316,0.0416666666667,0.0325285825286
"Israel","1977","National Religious Party",12,0.126821526475,0.1,0.108502608503
"Israel","1977","Democratic Movement for Change",15,0.166642620113,0.125,0.156771006771
"Israel","1977","Alignment",32,0.173568027702,0.266666666667,0.195154845155
"Israel","1977","Independent Liberals",1,0.00706968691387,0.00833333333333,0.00778110778111
"Israel","1977","Likud",43,0.417400086568,0.358333333333,0.409007659008
"Israel","1977","Plato Sharon",1,0.00706968691387,0.00833333333333,0.00778110778111
"Israel","1981","Alignment",47,0.229126213592,0.391666666667,0.264285714286
"Israel","1981","Ratz",1,0.0194174757282,0.00833333333333,0.015873015873
"Israel","1981","Shinui",2,0.0368932038835,0.0166666666667,0.0309523809524
"Israel","1981","Telem",2,0.0368932038835,0.0166666666667,0.0309523809524
"Israel","1981","Tami",3,0.0582524271845,0.025,0.0503968253968
"Israel","1981","Tehiya",3,0.0582524271845,0.025,0.0503968253968
"Israel","1981","Agudat Yisrael",4,0.0796116504854,0.0333333333333,0.0698412698413
"Israel","1981","National Religious Party",6,0.133980582524,0.05,0.117857142857
"Israel","1981","Likud",48,0.267961165049,0.4,0.299603174603
"Israel","1981","Hadash",4,0.0796116504854,0.0333333333333,0.0698412698413
"Israel","1984","Alignment",44,0.26887481734,0.366666666667,0.311205461205
"Israel","1984","Likud",41,0.174487200303,0.341666666667,0.233016983017
"Israel","1984","Tehiya",5,0.0828597716079,0.0416666666667,0.068697968698
"Israel","1984","Shas",4,0.0642420306327,0.0333333333333,0.0530802530803
"Israel","1984","National Religious Party",4,0.0642420306327,0.0333333333333,0.0530802530803
"Israel","1984","Hadash",4,0.0642420306327,0.0333333333333,0.0530802530803
"Israel","1984","Yahad",3,0.0471938085187,0.025,0.0386224886225
"Israel","1984","Shinui",3,0.0471938085187,0.025,0.0386224886225
"Israel","1984","Ratz",3,0.0471938085187,0.025,0.0386224886225
"Israel","1984","Morasha-Poaeli Agudat Yisrael",2,0.0310656491855,0.0166666666667,0.0250582750583
"Israel","1984","Progressive List for Peace",2,0.0310656491855,0.0166666666667,0.0250582750583
"Israel","1984","Agudat Yisrael",2,0.0310656491855,0.0166666666667,0.0250582750583
"Israel","1984","Ometz",1,0.0154245819126,0.00833333333333,0.0122655122655
"Israel","1984","Kach",1,0.0154245819126,0.00833333333333,0.0122655122655
"Israel","1984","Tami",1,0.0154245819126,0.00833333333333,0.0122655122655
"Israel","1988","Ratz",5,0.0693424789668,0.0416666666667,0.0570651570652
"Israel","1988","Shinui",2,0.0265259096511,0.0166666666667,0.0212398712399
"Israel","1988","Agudat Yisrael",5,0.0693424789668,0.0416666666667,0.0570651570652
"Israel","1988","Arab Democratic Party",1,0.0131825732812,0.00833333333333,0.0104034854035
"Israel","1988","Moledet",2,0.0265259096511,0.0166666666667,0.0212398712399
"Israel","1988","Alignment",39,0.20631263062,0.325,0.260350760351
"Israel","1988","Progressive List for Peace",1,0.0131825732812,0.00833333333333,0.0104034854035
"Israel","1988","Shas",6,0.0857939017202,0.05,0.0706654456654
"Israel","1988","Tehiya",3,0.0401907721987,0.025,0.0325618825619
"Israel","1988","Mapam",3,0.0401907721987,0.025,0.0325618825619
"Israel","1988","Hadash",4,0.0543379240126,0.0333333333333,0.0443778443778
"Israel","1988","Degel Hatorah",2,0.0265259096511,0.0166666666667,0.0212398712399
"Israel","1988","Tsomet",2,0.0265259096511,0.0166666666667,0.0212398712399
"Israel","1988","National Religious Party",5,0.0693424789668,0.0416666666667,0.0570651570652
"Israel","1988","Likud",40,0.232677777182,0.333333333333,0.28252025752
"Israel","1992","Shas",6,0.0593952483801,0.05,0.0543650793651
"Israel","1992","Arab Democratic Party",2,0.0205183585313,0.0166666666667,0.0178571428571
"Israel","1992","Moledet",3,0.0291576673866,0.025,0.025
"Israel","1992","National Religious Party",6,0.0593952483801,0.05,0.0543650793651
"Israel","1992","Tsomet",8,0.085313174946,0.0666666666667,0.0757936507937
"Israel","1992","Meretz",12,0.128509719222,0.1,0.125
"Israel","1992","Likud",32,0.147948164147,0.266666666667,0.180555555556
"Israel","1992","Labor",44,0.404967602592,0.366666666667,0.409523809524
"Israel","1992","Hadash",3,0.0291576673866,0.025,0.025
"Israel","1992","Yahadut Hatorah",4,0.0356371490281,0.0333333333333,0.0325396825397
"Israel","1996","United Arab List",4,0.0377622377622,0.0333333333333,0.0313852813853
"Israel","1996","The Third Way",4,0.0377622377622,0.0333333333333,0.0313852813853
"Israel","1996","Hadash",5,0.0470862470862,0.0416666666667,0.0393217893218
"Israel","1996","Yisrael Bealiyah",7,0.0657342657343,0.0583333333333,0.0559884559885
"Israel","1996","National Religious Party",9,0.0890442890443,0.075,0.0766233766234
"Israel","1996","Meretz",9,0.0890442890443,0.075,0.0766233766234
"Israel","1996","Shas",10,0.100233100233,0.0833333333333,0.086544011544
"Israel","1996","Likud-Gesher-Tsomet",32,0.220512820513,0.266666666667,0.261940836941
"Israel","1996","Labor",34,0.256876456876,0.283333333333,0.294083694084
"Israel","1996","Moledet",2,0.0181818181818,0.0166666666667,0.0147186147186
"Israel","1996","Yahadut Hatorah",4,0.0377622377622,0.0333333333333,0.0313852813853
"Israel","1999","Shas",17,0.145051149196,0.141666666667,0.143808968809
"Israel","1999","Hadash",3,0.0235684867809,0.025,0.0227106227106
"Israel","1999","Yisrael Beteinu",4,0.0310083698685,0.0333333333333,0.0302586302586
"Israel","1999","Halchud HaLeumi",4,0.0310083698685,0.0333333333333,0.0302586302586
"Israel","1999","Yahadut Hatorah",5,0.0387671050883,0.0416666666667,0.0381979131979
"Israel","1999","United Arab List",5,0.0387671050883,0.0416666666667,0.0381979131979
"Israel","1999","BaLad",2,0.0153314733626,0.0166666666667,0.0148462648463
"Israel","1999","Am Ehad",2,0.0153314733626,0.0166666666667,0.0148462648463
"Israel","1999","Yisrael Bealiyah",6,0.0464195562641,0.05,0.0461982461982
"Israel","1999","Likud",19,0.16014348346,0.158333333333,0.16447996448
"Israel","1999","Center Party",6,0.0464195562641,0.05,0.0461982461982
"Israel","1999","National Religious Party",5,0.0387671050883,0.0416666666667,0.0381979131979
"Israel","1999","Meretz",10,0.0754882423276,0.0833333333333,0.0787074037074
"Israel","1999","Shinui",6,0.0464195562641,0.05,0.0461982461982
"Israel","1999","One Israel",26,0.247508967716,0.216666666667,0.246894771895
"Israel","2003","Labor-Meimad",19,0.118894256575,0.158333333333,0.141314241314
"Israel","2003","Meretz",6,0.0421363392378,0.05,0.0423243423243
"Israel","2003","National Religious Party",6,0.0421363392378,0.05,0.0423243423243
"Israel","2003","Yahadut Hatorah",5,0.0354267310789,0.0416666666667,0.0359751359751
"Israel","2003","Yisrael BAliya",2,0.0142243692968,0.0166666666667,0.0141136641137
"Israel","2003","United Arab List",2,0.0142243692968,0.0166666666667,0.0141136641137
"Israel","2003","BaLad",3,0.0212023617821,0.025,0.0213286713287
"Israel","2003","Am Ehad",3,0.0212023617821,0.025,0.0213286713287
"Israel","2003","Hadash",3,0.0212023617821,0.025,0.0213286713287
"Israel","2003","Shinui",15,0.109500805153,0.125,0.114294039294
"Israel","2003","Likud",38,0.428341384863,0.316666666667,0.404301254301
"Israel","2003","Shas",11,0.0826623725174,0.0916666666667,0.0782550782551
"Israel","2003","Halchud HaLeumi",7,0.0488459473967,0.0583333333333,0.0489982239982
"Italy","1948","Italian Republican Party",4,0,0.00728597449909,0
"Italy","1948","Socialist Unity",30,0,0.0546448087432,0
"Italy","1948","Italian Social Movement",4,0,0.00728597449909,0
"Italy","1948","Sardinian Action Party",1,0,0.00182149362477,0
"Italy","1948","Party of Italian Peasants",1,0,0.00182149362477,0
"Italy","1948","South Tyrolean Peoples Party-Tyrol-Trentino Peoples Party",3,0,0.00546448087432,0
"Italy","1948","Christian Democracy",301,1,0.548269581056,1
"Italy","1948","Popular Democratic Front for Liberty, Peace, and Work",178,0,0.324225865209,0
"Italy","1948","National Bloc",15,0,0.0273224043716,0
"Italy","1948","National Monarchy Party-National Democratic Alliance of Labor",12,0,0.0218579234973,0
"Italy","1953","Italian Communist Party",138,0.067055393586,0.25,0.084126984127
"Italy","1953","Italian Socialist Party",70,0.067055393586,0.126811594203,0.084126984127
"Italy","1953","National Monarchy Party",35,0.067055393586,0.0634057971014,0.084126984127
"Italy","1953","Italian Socialist Democratic Party",14,0.0262390670554,0.0253623188406,0.0210317460317
"Italy","1953","Italian Republican Party",2,0.00291545189504,0.0036231884058,0.00198412698413
"Italy","1953","South Tyrol Peoples Party",3,0.00291545189504,0.0054347826087,0.00198412698413
"Italy","1953","Italian Social Movement",23,0.067055393586,0.0416666666667,0.084126984127
"Italy","1953","Christian Democracy",257,0.679300291545,0.465579710145,0.621031746032
"Italy","1953","Italian Liberal Party",10,0.0204081632653,0.018115942029,0.0174603174603
"Italy","1958","Italian Communist Party",140,0.0489977728285,0.234899328859,0.0800865800866
"Italy","1958","Christian Democracy",273,0.711210096511,0.458053691275,0.602236652237
"Italy","1958","Community",1,0.0022271714922,0.00167785234899,0.0034632034632
"Italy","1958","Valdosta Union",1,0.0022271714922,0.00167785234899,0.0034632034632
"Italy","1958","Peoples Monarchy Party",14,0.0252412769117,0.0234899328859,0.0308080808081
"Italy","1958","Italian Liberal Party",17,0.0319227913883,0.0285234899329,0.0368686868687
"Italy","1958","Italian Socialist Democratic Party",22,0.0423162583519,0.0369127516779,0.0502886002886
"Italy","1958","Italian Social Movement",24,0.0460282108389,0.0402684563758,0.0578643578644
"Italy","1958","National Monarchy Party",11,0.0244988864143,0.0184563758389,0.0304473304473
"Italy","1958","Republican Italian Party-Radical Party",6,0.00890868596882,0.010067114094,0.0134199134199
"Italy","1958","South Tyrol Peoples Party",3,0.00742390497402,0.00503355704698,0.0109668109668
"Italy","1958","Italian Socialist Party",84,0.0489977728285,0.140939597315,0.0800865800866
"Italy","1963","Italian Socialist Democratic Party",33,0.0717703349282,0.052380952381,0.0626984126984
"Italy","1963","Democratic Party of Monarchical Unity",8,0.00478468899522,0.0126984126984,0.0031746031746
"Italy","1963","Italian Republican Party",6,0.00478468899522,0.00952380952381,0.0031746031746
"Italy","1963","South Tyrol Peoples Party",3,0.00478468899522,0.0047619047619,0.0031746031746
"Italy","1963","Valdosta Union",1,0,0.0015873015873,0
"Italy","1963","Christian Democracy",260,0.464114832536,0.412698412698,0.469841269841
"Italy","1963","Italian Communist Party",166,0.148325358852,0.263492063492,0.162698412698
"Italy","1963","Italian Socialist Party",87,0.148325358852,0.138095238095,0.162698412698
"Italy","1963","Italian Liberal Party",39,0.0813397129187,0.0619047619048,0.0698412698413
"Italy","1963","Italian Social Movement",27,0.0717703349282,0.0428571428571,0.0626984126984
"Italy","1968","Italian Socialist Party and Italian Socialist Democratic Party",91,0.1536643026,0.144444444444,0.168650793651
"Italy","1968","South Tyrol Peoples Party",3,0.00709219858156,0.0047619047619,0.00555555555556
"Italy","1968","Italian Social Movement",24,0.0685579196217,0.0380952380952,0.056746031746
"Italy","1968","Italian Liberal Party",31,0.0827423167849,0.0492063492063,0.0722222222222
"Italy","1968","Italian Communist Party",177,0.1536643026,0.280952380952,0.168650793651
"Italy","1968","Democratic Party of Monarchical Unity",6,0.00709219858156,0.00952380952381,0.00555555555556
"Italy","1968","Italian Republican Party",9,0.00709219858156,0.0142857142857,0.00555555555556
"Italy","1968","Italian Socialist Party of Proletarian Union",23,0.0685579196217,0.0365079365079,0.056746031746
"Italy","1968","Christian Democracy",266,0.451536643026,0.422222222222,0.460317460317
"Italy","1972","Christian Democracy-Valdosta Union-Valdosta Group-Italian Socialist Democratic Party",1,0.00258397932817,0.0015873015873,0.00198412698413
"Italy","1972","Christian Democracy",266,0.53488372093,0.422222222222,0.529365079365
"Italy","1972","Italian Communist Party",179,0.12661498708,0.284126984127,0.135317460317
"Italy","1972","Italian Socialist Party",61,0.12661498708,0.0968253968254,0.135317460317
"Italy","1972","Italian Social Movement",56,0.12661498708,0.0888888888889,0.135317460317
"Italy","1972","Italian Socialist Democratic Party",29,0.0387596899225,0.0460317460317,0.0293650793651
"Italy","1972","Italian Liberal Party",20,0.0387596899225,0.031746031746,0.0293650793651
"Italy","1972","Italian Republican Party",15,0.00258397932817,0.0238095238095,0.00198412698413
"Italy","1972","South Tyrol Peoples Party",3,0.00258397932817,0.0047619047619,0.00198412698413
"Italy","1976","Italian Socialist Party",57,0.192307692308,0.0904761904762,0.204906204906
"Italy","1976","Christian Democracy",262,0.404428904429,0.415873015873,0.419985569986
"Italy","1976","Italian Communist Party",228,0.192307692308,0.361904761905,0.204906204906
"Italy","1976","Italian Social Movement-Our Nation",35,0.106060606061,0.0555555555556,0.0866522366522
"Italy","1976","Italian Socialist Democratic Party",15,0.037296037296,0.0238095238095,0.0291125541126
"Italy","1976","Italian Republican Party",14,0.0337995337995,0.0222222222222,0.025937950938
"Italy","1976","Proletarian Democracy",6,0.00932400932401,0.00952380952381,0.00808080808081
"Italy","1976","Italian Liberal Party",5,0.00932400932401,0.00793650793651,0.00808080808081
"Italy","1976","Radical Party",4,0.00815850815851,0.00634920634921,0.00689033189033
"Italy","1976","South Tyrol Peoples Party",3,0.004662004662,0.0047619047619,0.00371572871573
"Italy","1976","Italian Communist Party-Italian Socialist Party-United Party of the Proletariat",1,0.002331002331,0.0015873015873,0.0017316017316
"Italy","1979","Christian Democracy",262,0.43433769187,0.415873015873,0.450865800866
"Italy","1979","Italian Communist Party",201,0.147811256396,0.319047619048,0.168253968254
"Italy","1979","Italian Liberal Party",9,0.0204661739625,0.0142857142857,0.0167388167388
"Italy","1979","Valdosta Union-Proletariat Democracy-Italian Liberal Party",1,0.00227401932916,0.0015873015873,0.0015873015873
"Italy","1979","Italian Socialist Party",62,0.147811256396,0.0984126984127,0.168253968254
"Italy","1979","South Tyrol Peoples Party",4,0.00909607731666,0.00634920634921,0.00721500721501
"Italy","1979","Italian Social Movement-Our Nation",30,0.0886867538374,0.047619047619,0.0690476190476
"Italy","1979","Association for Trieste and Province",1,0.00227401932916,0.0015873015873,0.0015873015873
"Italy","1979","Party of Proletariat Unity through Communism",6,0.017623649801,0.00952380952381,0.013924963925
"Italy","1979","Italian Socialist Democratic Party",20,0.0483229107447,0.031746031746,0.0385281385281
"Italy","1979","Radical Party",18,0.044911881751,0.0285714285714,0.0353535353535
"Italy","1979","Italian Republican Party",16,0.0363843092666,0.0253968253968,0.0286435786436
"Italy","1983","Valdosta Union-Progressive Valdosta Union-Peoples Democracy",1,0.0020093770931,0.0015873015873,0.00185925185925
"Italy","1983","Sardinian Action Party",1,0.0020093770931,0.0015873015873,0.00185925185925
"Italy","1983","Venetian League",1,0.0020093770931,0.0015873015873,0.00185925185925
"Italy","1983","South Tyrol Peoples Party",3,0.00629604822505,0.0047619047619,0.00593573093573
"Italy","1983","Proletarian Democracy",7,0.0148693904889,0.0111111111111,0.0131507381507
"Italy","1983","Radical Party",11,0.0180843938379,0.0174603174603,0.0154595404595
"Italy","1983","Italian Liberal Party",16,0.0363027461487,0.0253968253968,0.0318015318015
"Italy","1983","Italian Socialist Democratic Party",23,0.0419290020094,0.0365079365079,0.0403873903874
"Italy","1983","Italian Republican Party",29,0.0563965170797,0.0460317460317,0.051714951715
"Italy","1983","Italian Social Movement-Our Nation",42,0.076222371065,0.0666666666667,0.0689588189588
"Italy","1983","Italian Socialist Party",73,0.195177494977,0.115873015873,0.178951603952
